nome,perfil_risco,Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
Larissa 4166,Agressivo,67,9007.962053597861,75,384906.6933112202,18,2,Brasil,13.75,1,8,4,5,1,1,1,1,5,63437.206640891425,1.0,1,Alta,Renda Fixa,81,1,26457.97788147409,0.2165779392036158,0.20104010087539437,0.09322894132389921,0.09490132926002902,0.39425168933706156,26457.97788147409
Vinicius 1172,Moderado,55,4860.245868511582,2,1141631.865693061,13,0,Brasil,5.0,0,0,2,3,0,1,0,0,0,0.0,0.15,0,Baixa,Renda Variável,29,0,119219.17658681855,0.06784829528635675,0.021498447790487207,0.1165948620854853,0.02299955259603509,0.7710588422416357,119219.17658681855
Carlos 7223,Moderado,62,16653.128531176833,89,1923755.1304922893,1,2,Brasil,13.75,0,7,1,1,0,0,0,0,3,0.0,0.0,0,,Caixa,796,0,55487.23110873328,0.12760090343779681,0.07807725251854875,0.11055597635052575,0.07775988550839154,0.6060059821847372,55487.23110873328
Paula 1786,Conservador,68,11901.058316790395,25,1277861.9837815796,15,2,Brasil,5.0,0,0,1,2,0,1,0,1,1,0.0,0.35,0,Baixa,ETF,397,0,33651.42617274369,0.22953533938969894,0.19308798896436297,0.02260072485598621,0.10988993745501033,0.4448860093349416,33651.42617274369
Carlos 4878,Conservador,51,3086.6302402008787,1,885529.813010178,6,1,Brasil,13.75,0,7,2,1,0,0,0,0,5,0.0,0.0,0,,Multimercado,808,0,148055.5458702975,0.24340438088318306,0.04628319668541527,0.08408869753987579,0.1343804816132065,0.4918432432783194,148055.5458702975
Fernanda 7123,Agressivo,61,13502.987526878633,95,1435582.216148428,6,2,Brasil,13.75,0,2,1,1,1,0,0,0,0,0.0,0.1,0,Baixa,ETF,529,0,91694.03879659576,0.340065426528011,0.22084556995008842,0.11383292981110316,0.2489646258307128,0.07629144788008468,91694.03879659576
Paula 5800,Conservador,32,9851.34295044672,69,1650910.058847226,13,1,Brasil,13.75,0,2,3,4,0,0,0,0,2,0.0,0.0,0,,Caixa,1074,0,50052.31745658232,0.17712145215699748,0.24626806466016649,0.17187577533198306,0.06644226906564323,0.33829243878520976,50052.31745658232
Sofia 8383,Moderado,31,6064.776579866707,40,1185127.4327948159,2,2,Brasil,13.75,0,1,3,2,1,0,1,0,0,0.0,0.30000000000000004,0,Baixa,ETF,934,0,7715.599664063992,0.06148324713845752,0.22480729347793274,0.034430911970624443,0.013120856791327606,0.6661576906216577,7715.599664063992
Amanda 7764,Moderado,23,18711.863347874787,68,1744946.3943960553,19,1,Brasil,13.75,0,0,3,3,0,0,0,1,0,0.0,0.2,0,Baixa,ETF,466,0,41463.893496072225,0.20992978492736009,0.295490447038765,0.1576912758195056,0.1600011130955792,0.17688737911879016,41463.893496072225
Larissa 6726,Conservador,67,12429.143464386314,115,1034037.6011577179,17,1,Brasil,5.0,0,4,1,2,0,0,0,1,1,0.0,0.2,0,Baixa,Caixa,610,0,72905.21053692559,0.04428610632850827,0.07609376572636338,0.17992097396434764,0.0475613450947596,0.652137808886021,72905.21053692559
Paula 1318,Conservador,54,10826.27439074675,69,1661757.7143904506,1,0,Brasil,13.75,0,3,3,3,0,1,0,0,2,0.0,0.15,0,Baixa,Multimercado,807,0,128136.33170237811,0.1741461204066703,0.10521603575048445,0.1109477671500167,0.2704097353358397,0.3392803413569889,128136.33170237811
Henrique 9290,Conservador,67,10402.300876055931,69,1904518.2884073334,14,1,Brasil,5.0,1,9,3,4,1,0,1,1,6,14088.833260182537,0.75,1,Média,Renda Fixa,71,1,19602.256874529077,0.19390073834087018,0.25239715725765943,0.07859066647288462,0.23952180900584247,0.23558962892274327,19602.256874529077
Sofia 9187,Moderado,49,5946.882123368911,120,1007474.499376799,16,2,Brasil,13.75,0,5,3,4,0,0,0,0,4,0.0,0.0,0,,Renda Fixa,928,0,16564.54974082479,0.10068904442380724,0.2096607582886479,0.11602402134200183,0.13611374656623604,0.4375124293793069,16564.54974082479
Paula 6108,Moderado,20,6781.804401663562,16,1213953.4140147972,15,2,Brasil,13.75,0,2,1,2,0,0,0,0,0,0.0,0.0,0,,Renda Fixa,1156,0,53405.74800979805,0.05810541720938392,0.17441762484197587,0.10277838460617217,0.13643724911902774,0.5282613242234403,53405.74800979805
Eduardo 4987,Moderado,20,17139.667139500332,54,1222840.4104701716,9,2,Brasil,13.75,1,12,3,2,0,0,0,1,9,31636.021552979146,0.6499999999999999,1,Média,Multimercado,935,0,58616.21923366776,0.004267226693214265,0.1910906979836023,0.16426579341177486,0.15935887830328435,0.4810174036081243,58616.21923366776
Letícia 2518,Moderado,39,10104.468520857125,63,1565055.3785605982,19,0,Brasil,13.75,0,5,1,1,1,1,0,1,2,0.0,0.45,0,Média,Caixa,279,1,117856.40325894108,0.004242166217331933,0.1075632847456324,0.06396385938848047,0.19355957480661073,0.6306711148419445,117856.40325894108
Eduardo 9272,Moderado,39,12088.270803747453,18,1647702.0219530715,8,1,Brasil,5.0,0,0,2,2,1,1,0,0,0,0.0,0.25,0,Baixa,Renda Variável,729,0,49409.231522470254,0.22232245496832592,0.12761208084846978,0.049336840142917816,0.11379723865009199,0.48693138539019454,49409.231522470254
Amanda 1954,Moderado,27,3822.6780951957016,107,64186.339250060846,15,1,Alemanha,5.0,1,11,5,5,1,1,1,1,6,82366.7557124885,1.0,1,Alta,Renda Fixa,599,1,84752.49973391193,0.21970548615168217,0.15240185343636942,0.19090116254941591,0.10352054429485158,0.33347095356768086,84752.49973391193
Eduardo 3749,Moderado,68,6727.631856817977,17,1469385.5325398718,10,1,Brasil,5.0,1,11,3,4,0,1,0,0,8,48465.91057410748,0.6,1,Média,Multimercado,395,1,63433.626994250604,0.3879722811194385,0.009949392721791883,0.12339192023150419,0.04100621344897785,0.4376801924782876,63433.626994250604
Rafael 9538,Moderado,20,14439.250079499012,99,1569792.336814173,2,1,Brasil,13.75,0,6,2,2,1,0,0,0,5,0.0,0.1,0,Baixa,Caixa,581,0,98496.94853392616,0.0850071556133813,0.17995604572713383,0.1851678802899256,0.2563287826864167,0.29354013568314263,98496.94853392616
Rodrigo 1096,Moderado,29,13510.847040455334,82,1403854.5845218913,18,1,Brasil,5.0,0,7,2,3,0,1,0,0,3,0.0,0.15,0,Baixa,Renda Fixa,1044,0,132227.83806234758,0.09344562645284263,0.0017688938517590345,0.1936068726948336,0.07894902394726233,0.6322295830533025,132227.83806234758
João 7965,Conservador,46,19013.500794897263,4,1430254.3620529613,2,1,Brasil,13.75,0,3,3,3,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,953,0,109063.46181429844,0.3321640016977137,0.12733972640739513,0.0020144879270549867,0.07824387100722244,0.46023791296061367,109063.46181429844
Amanda 5872,Moderado,65,17371.825326524904,115,92391.6897766962,12,1,Brasil,13.75,1,10,3,2,1,1,0,1,7,63428.69931416154,0.8,1,Alta,Renda Fixa,207,1,33090.13071789589,0.39527013743041894,0.029554810904893467,0.14043843841472115,0.1276934216506867,0.30704319159927973,33090.13071789589
Henrique 7072,Agressivo,34,11077.156110060707,95,889656.9372783231,10,1,Brasil,13.75,0,4,3,4,1,0,0,0,3,0.0,0.1,0,Baixa,Multimercado,554,0,2277.046400427961,0.1646029053843471,0.26854425760409967,0.10420587642365578,0.22085768337723946,0.24178927721065802,2277.046400427961
Sofia 9239,Moderado,24,13891.814258853085,95,1638177.5029462639,12,1,Brasil,13.75,0,1,1,1,0,0,0,1,0,0.0,0.2,0,Baixa,Caixa,777,0,58728.47632809628,0.047297026348724326,0.05255161543800161,0.052354813418524195,0.07604225624945922,0.7717542885452906,58728.47632809628
Henrique 4668,Conservador,30,10733.586228387703,9,1868674.2111772562,7,0,EUA,5.0,0,6,3,2,1,0,0,0,3,0.0,0.1,0,Baixa,Renda Variável,927,0,9952.905629300443,0.2599166068612533,0.17143417487178256,0.11882562996418429,0.10001662362025511,0.3498069646825247,9952.905629300443
Fernanda 8950,Conservador,19,20219.239274554595,31,466641.1619381502,2,2,EUA,5.0,0,3,2,2,1,0,0,0,3,0.0,0.1,0,Baixa,Multimercado,577,0,55343.74782902218,0.02943581612055084,0.2742941665169679,0.15955944038676145,0.05005606011873021,0.48665451685698957,55343.74782902218
Vinicius 6929,Conservador,21,16596.0587842096,5,1162597.9313020622,1,0,Brasil,13.75,0,4,1,1,1,1,0,0,1,0.0,0.25,0,Baixa,Caixa,451,0,115190.97367479955,0.3320382285115198,0.10569815241626164,0.07870355489808017,0.11206858559322282,0.3714914785809156,115190.97367479955
Rodrigo 9795,Conservador,27,12678.740363431005,100,1610617.1767056615,2,1,Brasil,13.75,0,0,3,4,0,0,0,0,1,0.0,0.0,0,,ETF,355,0,19016.1529511337,0.14149383335274288,0.18538491529315357,0.1656653438525902,0.10065051422261775,0.40680539327889564,19016.1529511337
Vinicius 6194,Conservador,56,12801.579139505406,16,1507291.2092897797,17,0,Brasil,13.75,0,6,3,4,1,0,0,0,3,0.0,0.1,0,Baixa,Caixa,36,0,121014.75448726804,0.30306155485743624,0.2719326946722439,0.10446835253687592,0.25381283641719404,0.06672456151624995,121014.75448726804
Bianca 7958,Moderado,41,17779.40114903923,42,1241591.3327903575,8,1,Brasil,13.75,0,0,1,2,0,0,0,0,0,0.0,0.0,0,,Multimercado,1008,0,100847.77569474638,0.3651024403095917,0.2643141419927973,0.16135821103993084,0.23592820190721506,-0.02670299524953479,100847.77569474638
Beatriz 8248,Conservador,34,14318.31138845539,41,47195.464641380444,12,2,EUA,13.75,1,13,4,4,1,1,1,0,8,86097.25038517408,0.9999999999999999,1,Alta,ETF,731,1,40017.51740798535,0.30994198720200117,0.10749700850159283,0.12959639010430707,0.2878156817871361,0.16514893240496276,40017.51740798535
Vinicius 1020,Conservador,69,18234.512068280343,80,1450532.821822016,2,0,Alemanha,13.75,0,2,2,2,0,0,1,0,0,0.0,0.2,0,Baixa,Renda Fixa,163,0,5225.974540484616,0.011475370031458577,0.073801385636007,0.09318284004986804,0.13793600441820114,0.6836043998644652,5225.974540484616
Henrique 6547,Agressivo,23,3225.4082949645053,84,1548752.5815248417,9,2,Brasil,2.0,0,3,3,4,0,0,0,1,1,0.0,0.2,0,Baixa,Renda Fixa,504,1,53724.75693645249,0.3352868402640268,0.29676801493973526,0.06614570264453201,0.193509641371713,0.10828980077999295,53724.75693645249
Rafael 9556,Conservador,36,13844.913045995192,118,1448470.5181850137,17,0,EUA,13.75,1,10,3,3,0,0,1,1,7,82598.93385835085,0.75,1,Média,Renda Fixa,22,1,121624.73696550053,0.10845900615730915,0.16482403028987772,0.13148732158598384,0.11590022974678459,0.47932941222004466,121624.73696550053
Camila 7155,Agressivo,22,9938.26054127446,30,1533960.2313650139,17,0,Brasil,13.75,0,2,3,2,0,0,0,0,1,0.0,0.0,0,,Renda Fixa,767,0,72487.29271570424,0.12323316537337466,0.1057865021760743,0.10432620360897182,0.1320663962267902,0.534587732614789,72487.29271570424
Henrique 9834,Conservador,49,19025.51195051197,26,867520.636430932,10,2,Brasil,2.0,0,5,2,3,0,0,1,0,4,0.0,0.2,0,Baixa,Renda Variável,732,0,56867.85062282753,0.1744817982010326,0.010353776899597567,0.11284173018931808,0.17205852038200722,0.5302641743280445,56867.85062282753
Felipe 3172,Agressivo,27,18185.594748759315,49,1987566.770391528,13,1,Brasil,13.75,0,0,1,1,1,0,0,0,0,0.0,0.1,0,Baixa,Renda Fixa,1011,0,128741.24275729127,0.14120290306741398,0.197204023761983,0.11471938242103659,0.28453236446201197,0.26234132628755447,128741.24275729127
Letícia 6154,Agressivo,26,12131.343236405226,31,1543865.9625865913,5,0,Brasil,13.75,0,1,3,3,0,0,1,0,1,0.0,0.2,0,Baixa,Caixa,668,1,119558.30783412408,0.23090150810399243,0.23192500410831154,0.1631602793677509,0.0514079699982933,0.3226052384216518,119558.30783412408
Paula 9155,Conservador,44,18142.523915244128,50,1161573.2105071712,14,2,Brasil,13.75,0,3,2,1,0,1,0,1,2,0.0,0.35,0,Baixa,Renda Fixa,297,0,92888.33089300415,0.38620628598135304,0.00567512932803792,0.08485869696603465,0.037566708779671984,0.4856931789449024,92888.33089300415
Amanda 7998,Moderado,30,19132.458079970023,15,1869040.6267957815,14,1,Brasil,5.0,1,14,5,5,1,1,1,0,8,93897.98202069676,0.9999999999999999,1,Alta,Renda Fixa,221,1,44685.70838203205,0.23201106881492484,0.06485396110082087,0.07386550579026792,0.05516163029207786,0.5741078340019086,44685.70838203205
Juliana 3032,Moderado,36,12297.62668770459,52,1817314.6955214564,15,0,Alemanha,5.0,0,1,2,2,0,0,0,1,0,0.0,0.2,0,Baixa,ETF,974,0,51981.64026613103,0.3967258092417345,0.046257844457124976,0.03736620614916386,0.11695108436591613,0.40269905578606047,51981.64026613103
Larissa 9627,Moderado,38,21887.73508972743,105,1630988.4600151873,5,2,Brasil,5.0,0,2,1,2,0,0,0,0,1,0.0,0.0,0,,Renda Variável,569,0,85320.37695231497,0.220311559200695,0.29487379398258684,0.14949888945512999,0.24271742146648637,0.0925983358951018,85320.37695231497
Eduardo 1256,Moderado,41,11874.63538932111,38,1131752.888777695,6,1,Brasil,5.0,0,4,1,1,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Variável,1085,0,124343.80682002568,0.2631552914323589,0.24498902896192257,0.02536941322669344,0.20252184408978252,0.26396442228924255,124343.80682002568
Rodrigo 4218,Conservador,55,11141.916198656365,38,1058931.0281019597,9,0,Alemanha,2.0,0,4,1,1,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Variável,323,0,22828.718863422037,0.010842242900401144,0.11907435948411357,0.05228366795123643,0.007386985683131608,0.8104127439811173,22828.718863422037
Beatriz 8147,Agressivo,21,15463.490354337373,107,664128.7846292963,9,2,Brasil,5.0,0,1,3,2,0,0,0,0,0,0.0,0.0,0,,ETF,427,0,31193.36608124226,0.04437040709419518,0.05882270948657352,0.016630549934453277,0.1678402792928356,0.7123360541919425,31193.36608124226
Luca 6935,Agressivo,41,10584.837075430745,60,509247.17841685726,4,1,Brasil,5.0,0,6,3,3,0,0,0,0,4,0.0,0.0,0,,Renda Variável,1185,0,132780.4270774404,0.04046840051225398,0.2817454127256405,0.06669939488669378,0.0677487704483568,0.5433380214270549,132780.4270774404
Rodrigo 2095,Moderado,52,12341.359103179575,20,1029595.4387804222,1,1,Brasil,13.75,1,13,5,5,1,1,1,0,8,79117.28728580968,0.9999999999999999,1,Alta,Renda Variável,832,1,57601.86845747076,0.14913674638907706,0.21691233862447812,0.07211715531359042,0.21487399702659987,0.3469597626462546,57601.86845747076
André 8402,Moderado,20,17637.73769620364,99,1159785.7058068279,15,2,Brasil,13.75,0,6,1,1,0,0,0,0,3,0.0,0.0,0,,ETF,190,0,141827.54727814684,0.22028433633657996,0.22703654647682187,0.00641174262666282,0.14642936089529499,0.39983801366464033,141827.54727814684
Larissa 5654,Conservador,21,12076.875408869082,87,496607.59860310267,14,2,Alemanha,2.0,0,5,3,2,0,0,0,0,4,0.0,0.0,0,,ETF,1173,0,133799.9393632054,0.12779916298922908,0.13130246129043974,0.11282760454195517,0.06406316389780528,0.5640076072805708,133799.9393632054
Letícia 3629,Conservador,54,5219.928828098769,44,1845976.4748704226,1,0,Brasil,5.0,1,9,4,3,1,1,0,0,6,53986.603394746846,0.6,1,Média,Renda Variável,141,1,29026.517344871958,0.04101863303501903,0.03173703622353139,0.17546458246242852,0.23955872801211806,0.512221020266903,29026.517344871958
Tiago 8241,Agressivo,57,13469.277551396786,111,1118975.253501294,6,2,Brasil,5.0,0,2,3,3,0,0,0,0,2,0.0,0.0,0,,ETF,847,0,146714.86918172135,0.2099751062225777,0.028051628523348016,0.007673606051229354,0.2901866034005957,0.46411305580224926,146714.86918172135
Rafael 5910,Agressivo,65,9214.825683790421,103,1057745.5975104717,8,1,Brasil,13.75,0,1,1,1,0,1,0,1,1,0.0,0.35,0,Baixa,Multimercado,105,0,65794.75982009823,0.20062487914142993,0.1972686160259122,0.06597084044402433,0.08954235763684715,0.44659330675178643,65794.75982009823
Amanda 2581,Conservador,52,15461.084629178184,89,876920.392848619,3,1,Brasil,13.75,0,3,2,3,1,0,0,0,1,0.0,0.1,0,Baixa,ETF,534,0,76700.969697614,0.20836097737424908,0.28617626888553793,0.16178026285237546,0.1815826568928081,0.16209983399502947,76700.969697614
Rodrigo 6094,Moderado,48,14784.758863304982,63,125561.87847655248,17,2,Brasil,13.75,1,11,4,3,1,0,0,0,6,46685.57906650638,0.5499999999999999,1,Média,Caixa,932,1,59528.805661884144,0.20603459480250128,0.1650063587484486,0.07068317894083283,0.01591064932730204,0.5423652181809153,59528.805661884144
Bruno 4512,Moderado,61,17885.60139266609,118,1765978.6555751,5,1,Brasil,13.75,1,13,4,5,1,0,0,0,8,22408.400194770427,0.6499999999999999,1,Média,Multimercado,584,0,119124.99292993252,0.3856488470309684,0.23321464365164993,0.06848108626132798,0.29013728042235526,0.022518142633698446,119124.99292993252
Fernanda 1571,Agressivo,42,15630.129203170787,50,640818.5106216292,18,1,Brasil,13.75,0,4,3,3,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,511,0,13239.032647434116,0.03515768736474465,0.07407758797605499,0.12383764807176517,0.09885527253297302,0.6680718040544622,13239.032647434116
Camila 7536,Conservador,57,16360.97713463226,22,1288496.065591906,7,1,Brasil,13.75,1,8,4,4,1,0,0,1,6,9238.904852801039,0.6499999999999999,1,Média,Renda Variável,929,1,22043.071271515648,0.38577840551618314,0.14541867212807652,0.01454115636225528,0.09846569270014562,0.3557960732933395,22043.071271515648
Rafael 6877,Moderado,30,9323.612959449147,111,1218792.7823503704,17,1,Brasil,5.0,0,1,3,2,1,0,0,0,0,0.0,0.1,0,Baixa,Renda Fixa,319,0,118592.27808628604,0.3413240289249677,0.015207233559980125,0.14938495892866713,0.17012801115234352,0.32395576743404153,118592.27808628604
Felipe 5681,Agressivo,21,15215.945983562011,72,1173128.7825152082,15,0,Brasil,5.0,1,8,3,2,1,1,0,1,4,12771.450284211305,0.7,1,Média,Caixa,781,1,92439.65337018967,0.24795958378537228,0.20787894422635245,0.0021972398287085416,0.20678669927078439,0.33517753288878227,92439.65337018967
Sofia 2877,Moderado,63,19873.805157441162,54,1056167.2820030523,16,2,Brasil,13.75,1,8,3,4,0,1,0,0,5,5581.907098220865,0.4,0,Baixa,Renda Fixa,446,1,104655.47893487415,0.3218533996345358,0.16306184879370378,0.15875763142772414,0.1491756562435621,0.20715146390047423,104655.47893487415
Henrique 2487,Conservador,31,9245.400365452932,9,371065.2685283429,13,2,Alemanha,13.75,0,1,1,2,0,0,0,0,0,0.0,0.0,0,,Multimercado,565,0,46414.858541039,0.2945154287365683,0.29209169051785655,0.012121794339736126,0.24887646152216455,0.1523946248836744,46414.858541039
Fernanda 1607,Agressivo,30,19198.95316690839,15,568405.4246854514,7,1,Brasil,5.0,1,9,5,5,1,1,1,1,6,34382.01589034427,1.0,1,Alta,Caixa,157,1,86179.56279427497,0.2792965376686398,0.008539825641165155,0.156613826414778,0.25632642247903176,0.29922338779638524,86179.56279427497
Carlos 9251,Moderado,44,9802.599635194678,48,1053134.2618278973,15,1,Brasil,13.75,0,7,3,2,0,0,0,0,3,0.0,0.0,0,,Multimercado,600,0,110104.09285145905,0.3204200852901562,0.2930883722953882,0.1981329475086934,0.13396885349799917,0.05438974140776309,110104.09285145905
Mariana 5169,Conservador,23,8592.115019800103,20,1580791.4786778826,5,0,Brasil,13.75,0,4,1,1,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Variável,1107,0,82222.04760182647,0.27648925258729684,0.1743965987798041,0.16879419066125873,0.22002635368710255,0.16029360428453776,82222.04760182647
Larissa 1427,Conservador,34,13184.801773419353,35,869658.0515943331,12,2,Brasil,13.75,0,7,1,1,0,0,0,0,4,0.0,0.0,0,,Renda Variável,789,0,111649.51692559848,0.2937896648181996,0.147690504203111,0.0993342272871472,0.2384289830765885,0.2207566206149536,111649.51692559848
Vinicius 8968,Moderado,53,14863.641664515239,101,415805.8805618003,10,1,EUA,13.75,0,4,1,1,1,0,1,0,1,0.0,0.30000000000000004,0,Baixa,Multimercado,724,0,145316.70063756529,0.3633506172450076,0.07509753786306592,0.05939618662860711,0.0026310610119617992,0.49952459725135756,145316.70063756529
Letícia 8075,Conservador,57,15647.00049588906,67,185009.40536279767,19,0,Brasil,13.75,1,12,4,3,1,1,0,1,7,21209.46638934222,0.8999999999999999,1,Alta,ETF,604,1,137931.37132709642,0.17088683951146405,0.2767217874475368,0.13228616443449978,0.1861428239015218,0.23396238470497754,137931.37132709642
Letícia 2343,Conservador,66,8152.950316907192,60,1329391.8969531083,10,2,Brasil,2.0,1,8,4,3,0,1,0,1,5,14940.108099559216,0.7,1,Média,Renda Fixa,79,1,2549.7773502927903,0.08404719867034643,0.003752204296838446,0.019759246886248395,0.2140997378711181,0.6783416122754486,2549.7773502927903
Bianca 3346,Moderado,52,13738.160389017161,98,852446.5415361176,7,2,Brasil,5.0,0,1,2,2,0,0,0,0,0,0.0,0.0,0,,Multimercado,799,0,3579.2445403826932,0.13704508747437893,0.0053806447469077695,0.05399562134211136,0.07677096620143736,0.7268076802351646,3579.2445403826932
Juliana 9197,Agressivo,34,9257.781714065979,34,259488.07631905738,15,1,Brasil,13.75,0,0,2,1,1,0,0,1,0,0.0,0.30000000000000004,0,Baixa,Caixa,202,0,84275.4305771155,0.08759896880433611,0.19489319707778952,0.18217796873852699,0.1929883646792987,0.34234150070004876,84275.4305771155
Henrique 6728,Moderado,58,6044.3109757176935,100,1352189.0911740977,9,0,Brasil,13.75,0,6,3,2,0,0,0,0,5,0.0,0.0,0,,Renda Variável,404,0,30651.793540870272,0.187141888835022,0.01165255047693966,0.06652203957065361,0.2603805122725282,0.47430300884485654,30651.793540870272
Sofia 2819,Conservador,19,8285.05473786886,99,423081.67440020264,6,0,EUA,13.75,0,1,1,1,0,0,0,1,0,0.0,0.2,0,Baixa,Renda Fixa,576,0,25529.674461982842,0.12266230738128447,0.15331651229551677,0.1347523058519041,0.15967888787998732,0.4295899865913073,25529.674461982842
Larissa 5994,Conservador,30,8996.398536176726,73,1022941.9361243173,11,1,Brasil,13.75,1,8,4,5,1,0,0,0,5,5139.159258873631,0.44999999999999996,0,Média,Multimercado,854,0,45644.0278315177,0.10930923074305916,0.22865927598295674,0.10389646323034732,0.008050217566774941,0.5500848124768618,45644.0278315177
